lemma,frequency_rank,frequency_set,part_of_speech,is_function_word,first_letter_unit,last_letter_unit,is_dead_end
azonnali,2123,22,ADJ,0,a,i,0
lámpa,2124,22,NOUN,0,l,a,0
bújj,2125,22,VERB,0,b,j,0
bámulatos,2126,22,ADJ,0,b,s,0
eressz,2127,22,VERB,0,e,sz,0
fér,2128,22,VERB,0,f,r,0
kitalál,2129,22,VERB,0,k,l,0
házam,2130,22,NOUN,0,h,m,0
áram,2131,22,NOUN,0,á,m,0
úriember,2132,22,NOUN,0,ú,r,0
rémálom,2133,22,NOUN,0,r,m,0
légi,2134,22,ADJ,0,l,i,0
helytelen,2135,22,ADJ,0,h,n,0
birodalom,2136,22,NOUN,0,b,m,0
eltört,2137,22,ADJ,0,e,t,0
alfa,2138,22,NOUN,0,a,a,0
kockázat,2139,22,NOUN,0,k,t,0
csatorna,2140,22,NOUN,0,cs,a,0
hátulról,2141,22,ADV,0,h,l,0
érzelmi,2142,22,ADJ,0,é,i,0
perced,2143,22,NOUN,0,p,d,0
szag,2144,22,NOUN,0,sz,g,0
hit,2145,22,NOUN,0,h,t,0
század,2146,22,NOUN,0,sz,d,0
bunkó,2147,22,ADJ,0,b,ó,0
pezsgő,2148,22,NOUN,0,p,ő,0
segítset,2149,22,VERB,0,s,t,0
addigra,2150,22,ADV,0,a,a,0
elkezdődik,2151,22,VERB,0,e,k,0
zárt,2152,22,ADJ,0,z,t,0
mindnyája,2153,22,PRON,0,m,a,0
kormányzó,2154,22,ADJ,0,k,ó,0
megköszön,2155,22,VERB,0,m,n,0
mindannyiunk,2156,22,NOUN,0,m,k,0
rózsaszín,2157,22,ADJ,0,r,n,0
biztosíthat,2158,22,VERB,0,b,t,0
láthatatlan,2159,22,ADJ,0,l,n,0
olaj,2160,22,NOUN,0,o,j,0
kötött,2161,22,ADJ,0,k,t,0
hatos,2162,22,ADJ,0,h,s,0
élvez,2163,22,VERB,0,é,z,0
rejtett,2164,22,ADJ,0,r,t,0
próba,2165,22,NOUN,0,p,a,0
mocsok,2166,22,NOUN,0,m,k,0
találkozás,2167,22,NOUN,0,t,s,0
vadász,2168,22,NOUN,0,v,sz,0
jelentkezik,2169,22,VERB,0,j,k,0
fúj,2170,22,VERB,0,f,j,0
kifejezés,2171,22,NOUN,0,k,s,0
zavart,2172,22,ADJ,0,z,t,0
fertőzés,2173,22,NOUN,0,f,s,0
szürke,2174,22,ADJ,0,sz,e,0
veszik,2175,22,VERB,0,v,k,0
visszajöt,2176,22,VERB,0,v,t,0
vigyázzat,2177,22,VERB,0,v,t,0
kártya,2178,22,NOUN,0,k,a,0
bácsika,2179,22,NOUN,0,b,a,0
átok,2180,22,NOUN,0,á,k,0
visel,2181,22,VERB,0,v,l,0
utcai,2182,22,ADJ,0,u,i,0
átad,2183,22,VERB,0,á,d,0
mars,2184,22,ADV,0,m,s,0
lefekszik,2185,22,VERB,0,l,k,0
pizza,2186,22,NOUN,0,p,a,0
békés,2187,22,ADJ,0,b,s,0
közlegény,2188,22,NOUN,0,k,ny,0
szórakoztató,2189,22,ADJ,0,sz,ó,0
ütés,2190,22,NOUN,0,ü,s,0
mögötte,2191,22,ADV,0,m,e,0
maradék,2192,22,NOUN,0,m,k,0
bravó,2193,22,INTJ,0,b,ó,0
étterem,2194,22,NOUN,0,é,m,0
előle,2195,22,ADV,0,e,e,0
esküvői,2196,22,ADJ,0,e,i,0
vonzó,2197,22,ADJ,0,v,ó,0
részlet,2198,22,NOUN,0,r,t,0
illető,2199,22,ADJ,0,i,ő,0
minta,2200,22,NOUN,0,m,a,0
szerető,2201,23,ADJ,0,sz,ő,0
remélhető,2202,23,ADJ,0,r,ő,0
köszönet,2203,23,NOUN,0,k,t,0
varázslat,2204,23,NOUN,0,v,t,0
törvényes,2205,23,ADJ,0,t,s,0
ügyész,2206,23,NOUN,0,ü,sz,0
mozi,2207,23,NOUN,0,m,i,0
meglehet,2208,23,VERB,0,m,t,0
fölé,2209,23,ADP,0,f,é,0
elöl,2210,23,ADV,0,e,l,0
ötven,2211,23,NUM,0,ö,n,0
csaló,2212,23,ADJ,0,cs,ó,0
vállalat,2213,23,NOUN,0,v,t,0
admirális,2214,23,NOUN,0,a,s,0
hozol,2215,23,VERB,0,h,l,0
hűséges,2216,23,ADJ,0,h,s,0
közéje,2217,23,ADV,0,k,e,0
tanít,2218,23,VERB,0,t,t,0
késik,2219,23,VERB,0,k,k,0
csúcs,2220,23,NOUN,0,cs,cs,0
található,2221,23,ADJ,0,t,ó,0
ezennel,2222,23,ADV,0,e,l,0
kénytelen,2223,23,ADJ,0,k,n,0
vidám,2224,23,ADJ,0,v,m,0
édesanya,2225,23,NOUN,0,é,a,0
tartó,2226,23,ADJ,0,t,ó,0
leszar,2227,23,VERB,0,l,r,0
hívo,2228,23,VERB,0,h,o,0
pillantás,2229,23,NOUN,0,p,s,0
módszer,2230,23,NOUN,0,m,r,0
terem,2231,23,NOUN,0,t,m,0
várhat,2232,23,VERB,0,v,t,0
forma,2233,23,NOUN,0,f,a,0
a,2234,23,DET,1,a,a,0
ó,2235,23,INTJ,0,ó,ó,0
kar,2236,23,NOUN,0,k,r,0
nevez,2237,23,VERB,0,n,z,0
mik,2238,23,X,0,m,k,0
á,2239,23,INTJ,0,á,á,0
ah,2240,23,INTJ,0,a,h,0
vet,2241,23,VERB,0,v,t,0
ellenőriz,2242,23,VERB,0,e,z,0
emlék,2243,23,NOUN,0,e,k,0
csatlakozik,2244,23,VERB,0,cs,k,0
utazik,2245,23,VERB,0,u,k,0
szolgál,2246,23,VERB,0,sz,l,0
amerika,2247,23,NOUN,0,a,a,0
bíz,2248,23,VERB,0,b,z,0
gondoskodik,2249,23,VERB,0,g,k,0
vállal,2250,23,VERB,0,v,l,0
lop,2251,23,VERB,0,l,p,0
cipő,2252,23,NOUN,0,c,ő,0
épít,2253,23,VERB,0,é,t,0
holttest,2254,23,NOUN,0,h,t,0
lóg,2255,23,VERB,0,l,g,0
felad,2256,23,VERB,0,f,d,0
nyak,2257,23,NOUN,0,ny,k,0
elárul,2258,23,VERB,0,e,l,0
megismer,2259,23,VERB,0,m,r,0
önmaga,2260,23,PRON,0,ö,a,0
találkozó,2261,23,NOUN,0,t,ó,0
megszerez,2262,23,VERB,0,m,z,0
kijön,2263,23,VERB,0,k,n,0
orr,2264,23,NOUN,0,o,r,0
megváltoztat,2265,23,VERB,0,m,t,0
hegy,2266,23,NOUN,0,h,gy,0
küzd,2267,23,VERB,0,k,d,0
szín,2268,23,NOUN,0,sz,n,0
mobil,2269,23,ADJ,0,m,l,0
elküld,2270,23,VERB,0,e,d,0
veszít,2271,23,VERB,0,v,t,0
támogat,2272,23,VERB,0,t,t,0
imádkozik,2273,23,VERB,0,i,k,0
képesség,2274,23,NOUN,0,k,g,0
odaad,2275,23,VERB,0,o,d,0
megtámad,2276,23,VERB,0,m,d,0
megbocsát,2277,23,VERB,0,m,t,0
rendel,2278,23,VERB,0,r,l,0
vall,2279,23,VERB,0,v,l,0
letartóztat,2280,23,VERB,0,l,t,0
figyelmeztet,2281,23,VERB,0,f,t,0
próbálkozik,2282,23,VERB,0,p,k,0
london,2283,23,NOUN,0,l,n,0
randizik,2284,23,VERB,0,r,k,0
távozik,2285,23,VERB,0,t,k,0
túlél,2286,23,VERB,0,t,l,0
vágyik,2287,23,VERB,0,v,k,0
labor,2288,23,NOUN,0,l,r,0
egészség,2289,23,NOUN,0,e,g,0
átmegy,2290,23,VERB,0,á,gy,0
szolgálat,2291,23,NOUN,0,sz,t,0
esemény,2292,23,NOUN,0,e,ny,0
ügyfél,2293,23,NOUN,0,ü,l,0
rendez,2294,23,VERB,0,r,z,0
menekül,2295,23,VERB,0,m,l,0
nyelv,2296,23,NOUN,0,ny,v,0
ujj,2297,23,NOUN,0,u,j,0
költözik,2298,23,VERB,0,k,k,0
tárgy,2299,23,NOUN,0,t,gy,0
biztosít,2300,23,VERB,0,b,t,0
parancsol,2301,24,VERB,0,p,l,0
vallomás,2302,24,NOUN,0,v,s,0
sérülés,2303,24,NOUN,0,s,s,0
videó,2304,24,NOUN,0,v,ó,0
helyez,2305,24,VERB,0,h,z,0
kirúg,2306,24,VERB,0,k,g,0
bámul,2307,24,VERB,0,b,l,0
veszt,2308,24,VERB,0,v,t,0
átvesz,2309,24,VERB,0,á,sz,0
rúg,2310,24,VERB,0,r,g,0
szakít,2311,24,VERB,0,sz,t,0
szék,2312,24,NOUN,0,sz,k,0
hajt,2313,24,VERB,0,h,t,0
dug,2314,24,VERB,0,d,g,0
főz,2315,24,VERB,0,f,z,0
üdvözöl,2316,24,VERB,0,ü,l,0
akta,2317,24,NOUN,0,a,a,0
diák,2318,24,NOUN,0,d,k,0
eszköz,2319,24,NOUN,0,e,z,0
meglátogat,2320,24,VERB,0,m,t,0
hey,2321,24,NOUN,0,h,y,0
pihen,2322,24,VERB,0,p,n,0
megtart,2323,24,VERB,0,m,t,0
fül,2324,24,NOUN,0,f,l,0
fotó,2325,24,NOUN,0,f,ó,0
tudat,2326,24,NOUN,0,t,t,0
megvesz,2327,24,VERB,0,m,sz,0
megérdemel,2328,24,VERB,0,m,l,0
kihagy,2329,24,VERB,0,k,gy,0
megmagyaráz,2330,24,VERB,0,m,z,0
bezár,2331,24,VERB,0,b,r,0
lap,2332,24,NOUN,0,l,p,0
hord,2333,24,VERB,0,h,d,0
tábor,2334,24,NOUN,0,t,r,0
kiderít,2335,24,VERB,0,k,t,0
elrabol,2336,24,VERB,0,e,l,0
meggondol,2337,24,VERB,0,m,l,0
születésnap,2338,24,NOUN,0,sz,p,0
felismer,2339,24,VERB,0,f,r,0
szándék,2340,24,NOUN,0,sz,k,0
forrás,2341,24,NOUN,0,f,s,0
büntetés,2342,24,NOUN,0,b,s,0
számol,2343,24,VERB,0,sz,l,0
mosdó,2344,24,NOUN,0,m,ó,0
párizs,2345,24,NOUN,0,p,zs,0
ejt,2346,24,VERB,0,e,t,0
legyőz,2347,24,VERB,0,l,z,0
időpont,2348,24,NOUN,0,i,t,0
indít,2349,24,VERB,0,i,t,0
ragad,2350,24,ADJ,0,r,d,0
felébred,2351,24,VERB,0,f,d,0
sejt,2352,24,VERB,0,s,t,0
kétség,2353,24,NOUN,0,k,g,0
kimond,2354,24,VERB,0,k,d,0
gyakorol,2355,24,VERB,0,gy,l,0
kezelés,2356,24,NOUN,0,k,s,0
feltesz,2357,24,VERB,0,f,sz,0
boldogság,2358,24,NOUN,0,b,g,0
csata,2359,24,NOUN,0,cs,a,0
hibáztat,2360,24,VERB,0,h,t,0
ujjlenyomat,2361,24,NOUN,0,u,t,0
felel,2362,24,VERB,0,f,l,0
mentő,2363,24,NOUN,0,m,ő,0
szabadul,2364,24,VERB,0,sz,l,0
sereg,2365,24,NOUN,0,s,g,0
kifizet,2366,24,VERB,0,k,t,0
eldönt,2367,24,VERB,0,e,t,0
előadás,2368,24,NOUN,0,e,s,0
tisztel,2369,24,VERB,0,t,l,0
fedez,2370,24,VERB,0,f,z,0
temetés,2371,24,NOUN,0,t,s,0
elmagyaráz,2372,24,VERB,0,e,z,0
kidob,2373,24,ADJ,0,k,b,0
haszon,2374,24,NOUN,0,h,n,0
mosolyog,2375,24,VERB,0,m,g,0
karrier,2376,24,NOUN,0,k,r,0
tisztáz,2377,24,VERB,0,t,z,0
kocka,2378,24,NOUN,0,k,a,0
belép,2379,24,ADJ,0,b,p,0
kiabál,2380,24,VERB,0,k,l,0
meghív,2381,24,VERB,0,m,v,0
padló,2382,24,NOUN,0,p,ó,0
kabát,2383,24,NOUN,0,k,t,0
viszony,2384,24,NOUN,0,v,ny,0
megnyer,2385,24,VERB,0,m,r,0
érdemel,2386,24,VERB,0,é,l,0
felkel,2387,24,VERB,0,f,l,0
lemond,2388,24,VERB,0,l,d,0
vágy,2389,24,NOUN,0,v,gy,0
vizsgál,2390,24,VERB,0,v,l,0
partner,2391,24,NOUN,0,p,r,0
tekint,2392,24,VERB,0,t,t,0
ünnepel,2393,24,VERB,0,ü,l,0
szexel,2394,24,VERB,0,sz,l,0
ragaszkodik,2395,24,VERB,0,r,k,0
rajongó,2396,24,NOUN,0,r,ó,0
vádol,2397,24,VERB,0,v,l,0
teher,2398,24,NOUN,0,t,r,0
szekrény,2399,24,NOUN,0,sz,ny,0
javít,2400,24,VERB,0,j,t,0
lemegy,2401,25,VERB,0,l,gy,0
átnéz,2402,25,VERB,0,á,z,0
színpad,2403,25,NOUN,0,sz,d,0
tekintet,2404,25,NOUN,0,t,t,0
előny,2405,25,NOUN,0,e,ny,0
üldöz,2406,25,VERB,0,ü,z,0
anyád,2407,25,NOUN,0,a,d,0
fű,2408,25,ADV,0,f,ű,0
eljut,2409,25,VERB,0,e,t,0
cikk,2410,25,NOUN,0,c,k,0
felfog,2411,25,VERB,0,f,g,0
levesz,2412,25,VERB,0,l,sz,0
kötelesség,2413,25,NOUN,0,k,g,0
tapasztalat,2414,25,NOUN,0,t,t,0
aláír,2415,25,VERB,0,a,r,0
csal,2416,25,VERB,0,cs,l,0
egyezik,2417,25,VERB,0,e,k,0
vita,2418,25,NOUN,0,v,a,0
tulajdonos,2419,25,NOUN,0,t,s,0
folyamat,2420,25,NOUN,0,f,t,0
ígéret,2421,25,NOUN,0,í,t,0
leül,2422,25,VERB,0,l,l,0
raktár,2423,25,NOUN,0,r,r,0
anglia,2424,25,NOUN,0,a,a,0
cselekedik,2425,25,VERB,0,cs,k,0
elmélet,2426,25,NOUN,0,e,t,0
csókol,2427,25,VERB,0,cs,l,0
kockáztat,2428,25,VERB,0,k,t,0
elolvas,2429,25,VERB,0,e,s,0
utasítás,2430,25,NOUN,0,u,s,0
bátorság,2431,25,NOUN,0,b,g,0
elpusztít,2432,25,VERB,0,e,t,0
tó,2433,25,NOUN,0,t,ó,0
kalap,2434,25,NOUN,0,k,p,0
odaér,2435,25,VERB,0,o,r,0
szervezet,2436,25,NOUN,0,sz,t,0
meggyőz,2437,25,VERB,0,m,z,0
elkésik,2438,25,VERB,0,e,k,0
krisztus,2439,25,NOUN,0,k,s,0
jelenet,2440,25,NOUN,0,j,t,0
megbeszélés,2441,25,NOUN,0,m,s,0
mell,2442,25,NOUN,0,m,l,0
reptér,2443,25,NOUN,0,r,r,0
csont,2444,25,NOUN,0,cs,t,0
hivatal,2445,25,NOUN,0,h,l,0
cserél,2446,25,VERB,0,cs,l,0
érték,2447,25,NOUN,0,é,k,0
tudomás,2448,25,NOUN,0,t,s,0
csap,2449,25,VERB,0,cs,p,0
bázis,2450,25,NOUN,0,b,s,0
elfog,2451,25,VERB,0,e,g,0
felmegy,2452,25,VERB,0,f,gy,0
mosoly,2453,25,NOUN,0,m,ly,0
alakul,2454,25,VERB,0,a,l,0
fénykép,2455,25,NOUN,0,f,p,0
viselkedés,2456,25,NOUN,0,v,s,0
kihasznál,2457,25,VERB,0,k,l,0
folyosó,2458,25,NOUN,0,f,ó,0
hangulat,2459,25,NOUN,0,h,t,0
példa,2460,25,NOUN,0,p,a,0
teljesít,2461,25,VERB,0,t,t,0
megvár,2462,25,VERB,0,m,r,0
tönkretesz,2463,25,VERB,0,t,sz,0
megfog,2464,25,VERB,0,m,g,0
töröl,2465,25,VERB,0,t,l,0
kiszáll,2466,25,VERB,0,k,l,0
akarat,2467,25,NOUN,0,a,t,0
körülötte,2468,25,ADV,0,k,e,0
kert,2469,25,NOUN,0,k,t,0
kérés,2470,25,NOUN,0,k,s,0
szemtanú,2471,25,NOUN,0,sz,ú,0
pletyka,2472,25,NOUN,0,p,a,0
tükör,2473,25,NOUN,0,t,r,0
leáll,2474,25,VERB,0,l,l,0
adás,2475,25,NOUN,0,a,s,0
zseb,2476,25,NOUN,0,zs,b,0
életed,2477,25,NOUN,0,é,d,0
kutatás,2478,25,NOUN,0,k,s,0
menny,2479,25,NOUN,0,m,ny,0
ebédel,2480,25,VERB,0,e,l,0
azonosít,2481,25,VERB,0,a,t,0
lezár,2482,25,VERB,0,l,r,0
fenyegetés,2483,25,NOUN,0,f,s,0
menyasszony,2484,25,NOUN,0,m,ny,0
nyújt,2485,25,VERB,0,ny,t,0
nagymama,2486,25,NOUN,0,n,a,0
derít,2487,25,VERB,0,d,t,0
ööö,2488,25,ADV,0,ö,ö,0
feltétel,2489,25,NOUN,0,f,l,0
stílus,2490,25,NOUN,0,s,s,0
torta,2491,25,NOUN,0,t,a,0
elalszik,2492,25,VERB,0,e,k,0
kivesz,2493,25,VERB,0,k,sz,0
mos,2494,25,VERB,0,m,s,0
meghallgatás,2495,25,NOUN,0,m,s,0
megszabadul,2496,25,VERB,0,m,l,0
bevall,2497,25,VERB,0,b,l,0
hazaér,2498,25,VERB,0,h,r,0
zaj,2499,25,NOUN,0,z,j,0
gyűjt,2500,25,VERB,0,gy,t,0
kilép,2501,26,ADJ,0,k,p,0
piac,2502,26,NOUN,0,p,c,0
ing,2503,26,NOUN,0,i,g,0
internet,2504,26,NOUN,0,i,t,0
látogató,2505,26,NOUN,0,l,ó,0
céloz,2506,26,VERB,0,c,z,0
kincs,2507,26,NOUN,0,k,cs,0
csalódik,2508,26,ADJ,0,cs,k,0
szégyell,2509,26,VERB,0,sz,l,0
ülés,2510,26,NOUN,0,ü,s,0
váratlan,2511,26,ADJ,0,v,n,0
megerősít,2512,26,VERB,0,m,t,0
következmény,2513,26,NOUN,0,k,ny,0
rohan,2514,26,VERB,0,r,n,0
rokon,2515,26,NOUN,0,r,n,0
visszaad,2516,26,VERB,0,v,d,0
támogatás,2517,26,NOUN,0,t,s,0
értesít,2518,26,VERB,0,é,t,0
közöl,2519,26,VERB,0,k,l,0
főiskola,2520,26,NOUN,0,f,a,0
késés,2521,26,NOUN,0,k,s,0
betör,2522,26,VERB,0,b,r,0
vagyon,2523,26,NOUN,0,v,n,0
süt,2524,26,VERB,0,s,t,0
szavaz,2525,26,VERB,0,sz,z,0
százalék,2526,26,NOUN,0,sz,k,0
fizetés,2527,26,NOUN,0,f,s,0
bevesz,2528,26,VERB,0,b,sz,0
bizalom,2529,26,NOUN,0,b,m,0
nadrág,2530,26,NOUN,0,n,g,0
gyakorlat,2531,26,NOUN,0,gy,t,0
kisbaba,2532,26,NOUN,0,k,a,0
sebesség,2533,26,NOUN,0,s,g,0
palota,2534,26,NOUN,0,p,a,0
reagál,2535,26,VERB,0,r,l,0
kihívás,2536,26,NOUN,0,k,s,0
egyenlő,2537,26,ADJ,0,e,ő,0
éjfél,2538,26,NOUN,0,é,l,0
róma,2539,26,NOUN,0,r,a,0
mese,2540,26,NOUN,0,m,e,0
fi,2541,26,NOUN,0,f,i,0
képviselő,2542,26,NOUN,0,k,ő,0
szakértő,2543,26,NOUN,0,sz,ő,0
meghallgat,2544,26,VERB,0,m,t,0
rakéta,2545,26,NOUN,0,r,a,0
tudás,2546,26,NOUN,0,t,s,0
cukor,2547,26,NOUN,0,c,r,0
kényszerít,2548,26,VERB,0,k,t,0
űr,2549,26,NOUN,0,ű,r,0
szárny,2550,26,NOUN,0,sz,ny,0
csönd,2551,26,NOUN,0,cs,d,0
megijed,2552,26,VERB,0,m,d,0
juttat,2553,26,VERB,0,j,t,0
letesz,2554,26,VERB,0,l,sz,0
kifogás,2555,26,NOUN,0,k,s,0
független,2556,26,ADJ,0,f,n,0
megeszik,2557,26,VERB,0,m,k,0
rabol,2558,26,VERB,0,r,l,0
interjú,2559,26,NOUN,0,i,ú,0
üdvözlet,2560,26,NOUN,0,ü,t,0
farm,2561,26,NOUN,0,f,m,0
franciaország,2562,26,NOUN,0,f,g,0
pia,2563,26,NOUN,0,p,a,0
felől,2564,26,ADP,0,f,l,0
elvégez,2565,26,VERB,0,e,z,0
végzet,2566,26,NOUN,0,v,t,0
bűntudat,2567,26,NOUN,0,b,t,0
elme,2568,26,NOUN,0,e,e,0
oszt,2569,26,VERB,0,o,t,0
időszak,2570,26,NOUN,0,i,k,0
alkohol,2571,26,NOUN,0,a,l,0
ítél,2572,26,VERB,0,í,l,0
szállít,2573,26,VERB,0,sz,t,0
népszerű,2574,26,ADJ,0,n,ű,0
tehetség,2575,26,NOUN,0,t,g,0
titk,2576,26,NOUN,0,t,k,0
érzelem,2577,26,NOUN,0,é,m,0
kelt,2578,26,ADJ,0,k,t,0
vadászik,2579,26,VERB,0,v,k,0
járat,2580,26,NOUN,0,j,t,0
őriz,2581,26,VERB,0,ő,z,0
megjelenik,2582,26,VERB,0,m,k,0
has,2583,26,NOUN,0,h,s,0
türelem,2584,26,NOUN,0,t,m,0
alapvető,2585,26,ADJ,0,a,ő,0
körzet,2586,26,NOUN,0,k,t,0
másolat,2587,26,NOUN,0,m,t,0
nyomoz,2588,26,VERB,0,ny,z,0
kipróbál,2589,26,VERB,0,k,l,0
apuka,2590,26,NOUN,0,a,a,0
lift,2591,26,NOUN,0,l,t,0
elismer,2592,26,VERB,0,e,r,0
alkalmazott,2593,26,ADJ,0,a,t,0
gyémánt,2594,26,NOUN,0,gy,t,0
keresés,2595,26,NOUN,0,k,s,0
vérnyomás,2596,26,NOUN,0,v,s,0
túlzás,2597,26,NOUN,0,t,s,0
napló,2598,26,NOUN,0,n,ó,0
érint,2599,26,VERB,0,é,t,0
kedd,2600,26,NOUN,0,k,d,0
szobád,2601,27,NOUN,0,sz,d,0
sorozat,2602,27,NOUN,0,s,t,0
szál,2603,27,NOUN,0,sz,l,0
kísér,2604,27,VERB,0,k,r,0
tábla,2605,27,NOUN,0,t,a,0
holmi,2606,27,ADJ,0,h,i,0
barátság,2607,27,NOUN,0,b,g,0
erőd,2608,27,NOUN,0,e,d,0
cső,2609,27,NOUN,0,cs,ő,0
izgul,2610,27,VERB,0,i,l,0
tájékoztat,2611,27,VERB,0,t,t,0
bál,2612,27,NOUN,0,b,l,0
megmarad,2613,27,ADJ,0,m,d,0
pozíció,2614,27,NOUN,0,p,ó,0
készpénz,2615,27,NOUN,0,k,z,0
felszín,2616,27,NOUN,0,f,n,0
terep,2617,27,NOUN,0,t,p,0
toll,2618,27,NOUN,0,t,l,0
megvizsgál,2619,27,VERB,0,m,l,0
távolság,2620,27,NOUN,0,t,g,0
elkerül,2621,27,VERB,0,e,l,0
megoszt,2622,27,VERB,0,m,t,0
fürdő,2623,27,NOUN,0,f,ő,0
vezetés,2624,27,NOUN,0,v,s,0
szúr,2625,27,VERB,0,sz,r,0
összejön,2626,27,ADJ,0,ö,n,0
hajnal,2627,27,NOUN,0,h,l,0
jelez,2628,27,VERB,0,j,z,0
koncert,2629,27,NOUN,0,k,t,0
laza,2630,27,ADJ,0,l,a,0
szevasz,2631,27,NOUN,0,sz,sz,0
megakadályoz,2632,27,VERB,0,m,z,0
udvar,2633,27,NOUN,0,u,r,0
meggyilkolás,2634,27,NOUN,0,m,s,0
csoki,2635,27,NOUN,0,cs,i,0
lecke,2636,27,NOUN,0,l,e,0
szán,2637,27,VERB,0,sz,n,0
ítélet,2638,27,NOUN,0,í,t,0
kötél,2639,27,NOUN,0,k,l,0
legénység,2640,27,NOUN,0,l,g,0
kilométer,2641,27,NOUN,0,k,r,0
lélegzik,2642,27,VERB,0,l,k,0
egyforma,2643,27,ADJ,0,e,a,0
magad,2644,27,PRON,0,m,d,0
könyvtár,2645,27,NOUN,0,k,r,0
szólít,2646,27,VERB,0,sz,t,0
rávesz,2647,27,VERB,0,r,sz,0
felrobbant,2648,27,VERB,0,f,t,0
rab,2649,27,NOUN,0,r,b,0
megüt,2650,27,VERB,0,m,t,0
mexikó,2651,27,NOUN,0,m,ó,0
szikla,2652,27,NOUN,0,sz,a,0
panaszkodik,2653,27,VERB,0,p,k,0
párt,2654,27,NOUN,0,p,t,0
bejárat,2655,27,NOUN,0,b,t,0
nyilvánosság,2656,27,NOUN,0,ny,g,0
összeg,2657,27,NOUN,0,ö,g,0
egyenruha,2658,27,NOUN,0,e,a,0
rendelkezik,2659,27,VERB,0,r,k,0
európa,2660,27,NOUN,0,e,a,0
tettes,2661,27,NOUN,0,t,s,0
projekt,2662,27,NOUN,0,p,t,0
kenyér,2663,27,NOUN,0,k,r,0
gyomor,2664,27,NOUN,0,gy,r,0
kérd,2665,27,VERB,0,k,d,0
őrizet,2666,27,NOUN,0,ő,t,0
öv,2667,27,NOUN,0,ö,v,0
áld,2668,27,VERB,0,á,d,0
parkoló,2669,27,NOUN,0,p,ó,0
veszteget,2670,27,VERB,0,v,t,0
bűncselekmény,2671,27,NOUN,0,b,ny,0
felszerelés,2672,27,NOUN,0,f,s,0
munkahely,2673,27,NOUN,0,m,ly,0
ellenfél,2674,27,NOUN,0,e,l,0
jelölt,2675,27,ADJ,0,j,t,0
elválik,2676,27,VERB,0,e,k,0
ráér,2677,27,VERB,0,r,r,0
háttér,2678,27,NOUN,0,h,r,0
írás,2679,27,NOUN,0,í,s,0
nemzet,2680,27,NOUN,0,n,t,0
torok,2681,27,NOUN,0,t,k,0
láng,2682,27,NOUN,0,l,g,0
gimi,2683,27,NOUN,0,g,i,0
csütörtök,2684,27,NOUN,0,cs,k,0
iránta,2685,27,ADV,0,i,a,0
birtok,2686,27,NOUN,0,b,k,0
fenyeget,2687,27,VERB,0,f,t,0
kastély,2688,27,NOUN,0,k,ly,0
ügyfelem,2689,27,NOUN,0,ü,m,0
kiad,2690,27,VERB,0,k,d,0
úrnő,2691,27,NOUN,0,ú,ő,0
ellenőrzés,2692,27,NOUN,0,e,s,0
puska,2693,27,NOUN,0,p,a,0
kinéz,2694,27,VERB,0,k,z,0
kívánság,2695,27,NOUN,0,k,g,0
kolléga,2696,27,NOUN,0,k,a,0
közötte,2697,27,ADV,0,k,e,0
részéről,2698,27,ADV,0,r,l,0
elszúr,2699,27,VERB,0,e,r,0
közösség,2700,27,NOUN,0,k,g,0
követel,2701,28,VERB,0,k,l,0
pulzus,2702,28,NOUN,0,p,s,0
medence,2703,28,NOUN,0,m,e,0
átver,2704,28,VERB,0,á,r,0
eltör,2705,28,VERB,0,e,r,0
takarít,2706,28,VERB,0,t,t,0
látogat,2707,28,VERB,0,l,t,0
társadalom,2708,28,NOUN,0,t,m,0
váll,2709,28,NOUN,0,v,l,0
káosz,2710,28,NOUN,0,k,sz,0
mizu,2711,28,ADJ,0,m,u,0
elront,2712,28,VERB,0,e,t,0
pánik,2713,28,NOUN,0,p,k,0
árnyék,2714,28,NOUN,0,á,k,0
ás,2715,28,VERB,0,á,s,0
póló,2716,28,NOUN,0,p,ó,0
mindaz,2717,28,PRON,0,m,z,0
nevel,2718,28,VERB,0,n,l,0
talp,2719,28,NOUN,0,t,p,0
kutat,2720,28,VERB,0,k,t,0
megbán,2721,28,VERB,0,m,n,0
tanácsadó,2722,28,ADJ,0,t,ó,0
tagad,2723,28,VERB,0,t,d,0
dolgozó,2724,28,ADJ,0,d,ó,0
bebizonyít,2725,28,VERB,0,b,t,0
sajt,2726,28,NOUN,0,s,t,0
művészet,2727,28,NOUN,0,m,t,0
megsérül,2728,28,VERB,0,m,l,0
fogoly,2729,28,NOUN,0,f,ly,0
vőlegény,2730,28,NOUN,0,v,ny,0
szálloda,2731,28,NOUN,0,sz,a,0
megír,2732,28,VERB,0,m,r,0
lemarad,2733,28,VERB,0,l,d,0
vizsga,2734,28,NOUN,0,v,a,0
garázs,2735,28,NOUN,0,g,zs,0
érdeklődik,2736,28,VERB,0,é,k,0
zsák,2737,28,NOUN,0,zs,k,0
indián,2738,28,ADJ,0,i,n,0
szervez,2739,28,VERB,0,sz,z,0
kiút,2740,28,NOUN,0,k,t,0
tiltakozik,2741,28,VERB,0,t,k,0
harag,2742,28,NOUN,0,h,g,0
technológia,2743,28,NOUN,0,t,a,0
megfizet,2744,28,VERB,0,m,t,0
fogadás,2745,28,NOUN,0,f,s,0
lemez,2746,28,NOUN,0,l,z,0
csepp,2747,28,ADV,0,cs,p,0
