lemma,translation,language,is_primary,provenance
vele,s njim,hr,1,reviewed
vendég,gost,hr,1,confirmed
vendég,gošća,hr,0,corpus_only
ver,tući,hr,1,confirmed
ver,lupa,hr,0,corpus_only
verseny,natjecanje,hr,1,confirmed
verseny,utrka,hr,0,confirmed
verseny,trka,hr,0,reviewed
vesz,kupiti,hr,1,reviewed
vesz,uzeti,hr,0,reviewed
vesz,kupuje,hr,0,reviewed
veszik,uzeti,hr,1,confirmed
veszik,kupiti,hr,0,confirmed
veszik,shvaćaju,hr,0,corpus_only
vesztes,gubitnik,hr,1,confirmed
vesztes,gubitnica,hr,0,corpus_only
veszély,opasnost,hr,1,reviewed
veszély,opasnosti,hr,0,corpus_only
veszélyes,opasan,hr,1,reviewed
vett,kupiti,hr,1,reviewed
vett,sudjelovala,hr,0,corpus_only
vezet,voditi,hr,1,reviewed
vezet,voziti,hr,0,reviewed
vezetett,voditi,hr,1,confirmed
vezetett,voziti,hr,0,confirmed
vezetett,vodilo,hr,0,reviewed
vezető,vođa,hr,1,reviewed
vezető,vozač,hr,0,reviewed
vicc,šala,hr,1,reviewed
vicc,sprdnja,hr,0,corpus_only
viccel,šaliti se,hr,1,reviewed
viccel,šali,hr,0,corpus_only
vicces,smiješan,hr,1,reviewed
vicces,duhovito,hr,0,reviewed
vidám,veseo,hr,1,confirmed
vidám,vesela,hr,0,reviewed
vigyáz,paziti,hr,1,reviewed
vigyáz,čuva,hr,0,reviewed
vigyázzat,paziti,hr,1,reviewed
vigyél,odnijeti,hr,1,confirmed
vigyél,povezi,hr,0,corpus_only
vihar,oluja,hr,1,confirmed
vihar,oluje,hr,0,corpus_only
világ,svijet,hr,1,reviewed
világ,svijete,hr,0,corpus_only
világos,jasan,hr,1,reviewed
világos,svijetao,hr,0,reviewed
világos,svijetlih,hr,0,corpus_only
virág,cvijet,hr,1,confirmed
visel,nositi,hr,1,confirmed
visel,nosi,hr,0,reviewed
viselkedik,ponašati se,hr,1,confirmed
viselkedik,ponaša,hr,0,corpus_only
visszahív,nazvati natrag,hr,1,confirmed
visszahív,nazove,hr,0,corpus_only
visszajön,vratiti se,hr,1,reviewed
visszajöt,vratiti se,hr,1,reviewed
visszamegy,vratiti se,hr,1,confirmed
visszatér,vratiti se,hr,1,reviewed
visszatér,vraća,hr,0,corpus_only
visz,nositi,hr,1,reviewed
visz,odnijeti,hr,0,reviewed
visz,pobjednik,hr,0,corpus_only
viszlát,doviđenja,hr,1,reviewed
viszlát,dovidenja,hr,0,corpus_only
vitt,nositi,hr,1,confirmed
vitt,odveo,hr,0,reviewed
vizsgálat,istraga,hr,1,confirmed
vizsgálat,pregled,hr,0,confirmed
vizsgálat,inspekcija,hr,0,corpus_only
volna,bilo bi,hr,1,reviewed
von,vući,hr,1,reviewed
vonal,linija,hr,1,confirmed
vonal,crta,hr,0,confirmed
vonal,crte,hr,0,corpus_only
vonat,vlak,hr,1,confirmed
vonzó,privlačan,hr,1,confirmed
vonzó,atraktivan,hr,0,reviewed
vád,optužba,hr,1,confirmed
vág,rezati,hr,1,confirmed
vág,reže,hr,0,reviewed
válasz,odgovor,hr,1,reviewed
válasz,odgovora,hr,0,corpus_only
válaszol,odgovoriti,hr,1,reviewed
választ,birati,hr,1,confirmed
választ,odabrati,hr,0,confirmed
választott,odabran,hr,1,confirmed
választott,izabran,hr,0,confirmed
választott,odabrao,hr,0,reviewed
választás,izbor,hr,1,reviewed
választás,izbori,hr,0,reviewed
válik,postati,hr,1,reviewed
válik,razvodi,hr,0,corpus_only
vállalat,poduzeće,hr,1,confirmed
vállalat,tvrtka,hr,0,confirmed
vállalat,korporacija,hr,0,corpus_only
vált,promijeniti se,hr,1,reviewed
vált,obistinilo,hr,0,corpus_only
változik,mijenjati se,hr,1,reviewed
változik,mijenja,hr,0,corpus_only
változtat,promijeniti,hr,1,confirmed
változtat,mijenjati,hr,0,confirmed
változtat,mijenja,hr,0,reviewed
változás,promjena,hr,1,confirmed
vámpír,vampir,hr,1,confirmed
vámpír,vampirica,hr,0,corpus_only
vár,čekati,hr,1,reviewed
vár,dvorac,hr,0,reviewed
vár,čeka,hr,0,reviewed
várhat,moći čekati,hr,1,confirmed
várhat,sačeka,hr,0,corpus_only
város,grad,hr,1,reviewed
városi,gradski,hr,1,confirmed
városi,urbane,hr,0,corpus_only
várt,čekati,hr,1,confirmed
várt,čekalo,hr,0,reviewed
vásárol,kupovati,hr,1,confirmed
vásárol,kupuje,hr,0,reviewed
véd,braniti,hr,1,confirmed
véd,štititi,hr,0,confirmed
véd,štiti,hr,0,reviewed
védelem,zaštita,hr,1,confirmed
védelmi,obrambeni,hr,1,confirmed
védelmi,obrambenim,hr,0,corpus_only
vég,kraj,hr,1,reviewed
végez,završiti,hr,1,reviewed
végez,obavlja,hr,0,reviewed
végig,do kraja,hr,1,reviewed
végig,cijelo,hr,0,corpus_only
végre,konačno,hr,1,reviewed
végre,napokon,hr,0,reviewed
végső,konačan,hr,1,confirmed
végtelen,beskonačan,hr,1,confirmed
végtelen,beskrajnih,hr,0,corpus_only
végzett,završiti,hr,1,confirmed
végzett,diplomirati,hr,0,confirmed
végzett,diplomirao,hr,0,reviewed
végül,konačno,hr,1,reviewed
végül,naposljetku,hr,0,reviewed
végül,naposlijetku,hr,0,corpus_only
vél,smatrati,hr,1,confirmed
vélemény,mišljenje,hr,1,confirmed
vélemény,mišljenja,hr,0,corpus_only
véletlen,slučajan,hr,1,confirmed
véletlen,slučajnost,hr,0,confirmed
véletlen,slucajnost,hr,0,corpus_only
véletlenül,slučajno,hr,1,reviewed
véletlenül,zabunom,hr,0,reviewed
vén,star,hr,1,confirmed
vér,krv,hr,1,reviewed
véres,krvav,hr,1,confirmed
véres,krvavu,hr,0,corpus_only
vérzik,krvariti,hr,1,confirmed
vészhelyzet,hitan slučaj,hr,1,confirmed
vétel,kupnja,hr,1,confirmed
vétel,prijam,hr,0,reviewed
véve,uzevši (u obzir),hr,1,confirmed
véve,opkoljeni,hr,0,corpus_only
vírus,virus,hr,1,confirmed
vírus,virusa,hr,0,corpus_only
víz,voda,hr,1,reviewed
vörös,crven,hr,1,reviewed
zavar,smetati,hr,1,reviewed
zavar,zbrka,hr,0,reviewed
zavart,zbunjen,hr,1,confirmed
zene,glazba,hr,1,reviewed
zene,muzika,hr,0,corpus_only
zsaru,pandur,hr,1,reviewed
zsaru,murjak,hr,0,reviewed
zsaru,murjakinja,hr,0,corpus_only
zseni,genij,hr,1,confirmed
zseni,genijalka,hr,0,corpus_only
zseniális,genijalan,hr,1,confirmed
zseniális,genijalno,hr,0,reviewed
zsidó,Židov,hr,1,confirmed
zár,brava,hr,1,confirmed
zár,zatvoriti,hr,0,confirmed
zár,brave,hr,0,corpus_only
zárt,zatvoren,hr,1,confirmed
zárt,zaključanih,hr,0,corpus_only
zárva,zatvoreno,hr,1,reviewed
zárva,zaključano,hr,0,reviewed
zöld,zelen,hr,1,reviewed
zöld,zeleni,hr,0,reviewed
ágy,krevet,hr,1,reviewed
ágy,krevetom,hr,0,corpus_only
áh,ah,hr,1,confirmed
áh,uh,hr,0,corpus_only
áldozat,žrtva,hr,1,reviewed
áll,stajati,hr,1,reviewed
állam,država,hr,1,reviewed
állam,države,hr,0,corpus_only
állami,državni,hr,1,confirmed
állami,državna,hr,0,reviewed
állandó,stalan,hr,1,reviewed
állapot,stanje,hr,1,confirmed
állapot,stanja,hr,0,corpus_only
állat,životinja,hr,1,reviewed
állat,životinjo,hr,0,corpus_only
állati,životinjski,hr,1,confirmed
állati,životinjskim,hr,0,corpus_only
állomás,postaja,hr,1,confirmed
állomás,stanica,hr,0,confirmed
állt,stajati,hr,1,reviewed
állt,stajao,hr,0,reviewed
állás,posao,hr,1,confirmed
állás,rezultat,hr,0,corpus_only
állít,tvrditi,hr,1,reviewed
állít,postaviti,hr,0,reviewed
állít,tvrdi,hr,0,reviewed
állítólag,navodno,hr,1,confirmed
állítólag,kažu,hr,0,reviewed
álló,stojeći,hr,1,confirmed
álmodik,sanjati,hr,1,confirmed
álmodik,sanja,hr,0,reviewed
álom,san,hr,1,reviewed
által,putem,hr,1,reviewed
általában,obično,hr,1,reviewed
általában,generalno,hr,0,reviewed
általános,opći,hr,1,confirmed
ár,cijena,hr,1,confirmed
ár,poplava,hr,0,confirmed
áram,struja,hr,1,confirmed
áram,struje,hr,0,corpus_only
árt,škoditi,hr,1,confirmed
árt,škodi,hr,0,reviewed
ártatlan,nevin,hr,1,reviewed
ártatlan,nedužnu,hr,0,corpus_only
árul,prodavati,hr,1,confirmed
áruló,izdajnik,hr,1,confirmed
áruló,izdajniče,hr,0,corpus_only
át,preko,hr,1,reviewed
át,kroz,hr,0,reviewed
átad,predati,hr,1,confirmed
átkozott,proklet,hr,1,reviewed
átkozott,prokleta,hr,0,reviewed
átlagos,prosječan,hr,1,confirmed
átlagos,prosječnog,hr,0,corpus_only
átok,prokletstvo,hr,1,confirmed
átok,kletva,hr,0,reviewed
ébred,buditi se,hr,1,confirmed
ébred,probuditi,hr,0,reviewed
ébren,budan,hr,1,confirmed
ébren,budnog,hr,0,corpus_only
ébresztő,budi se,hr,1,confirmed
ébresztő,budilica,hr,0,confirmed
ébresztő,buđenje,hr,0,corpus_only
édes,sladak,hr,1,reviewed
édesanya,majka,hr,1,confirmed
édesanya,majko,hr,0,corpus_only
ég,nebo,hr,1,reviewed
ég,gorjeti,hr,0,reviewed
ég,izgara,hr,0,reviewed
éhes,gladan,hr,1,reviewed
éhes,gladna,hr,0,reviewed
éjjel,noću,hr,1,reviewed
éjszaka,noć,hr,1,reviewed
éjszakai,noćni,hr,1,confirmed
éjszakai,noćno,hr,0,reviewed
éjt,noć,hr,1,reviewed
él,živjeti,hr,1,reviewed
éles,oštar,hr,1,confirmed
éles,oštrim,hr,0,corpus_only
élet,život,hr,1,reviewed
élve,živ,hr,1,confirmed
élve,živog,hr,0,corpus_only
élvez,uživati,hr,1,confirmed
élő,živ,hr,1,reviewed
élő,živuće,hr,0,reviewed
én,ja,hr,1,reviewed
énekel,pjevati,hr,1,confirmed
énekel,pjeva,hr,0,reviewed
épp,baš,hr,1,reviewed
épp,upravo,hr,0,reviewed
éppen,baš,hr,1,reviewed
éppen,upravo,hr,0,reviewed
épület,zgrada,hr,1,reviewed
épület,građevina,hr,0,reviewed
ér,vrijediti,hr,1,reviewed
érdek,interes,hr,1,confirmed
érdekel,zanimati,hr,1,reviewed
érdekelt,zainteresiran,hr,1,confirmed
érdekelt,marila,hr,0,corpus_only
érdekes,zanimljiv,hr,1,reviewed
érdekes,interesantan,hr,0,reviewed
érdemes,isplati se,hr,1,confirmed
érdemes,vrijedno,hr,0,confirmed
érez,osjećati,hr,1,reviewed
érez,gaji,hr,0,corpus_only
érj,stigni,hr,1,confirmed
érj,dodiruj,hr,0,reviewed
érkezik,stići,hr,1,reviewed
érkezik,dolaziti,hr,0,reviewed
ért,razumjeti,hr,1,reviewed
ért,vrijedio,hr,0,corpus_only
érte,za njega,hr,1,reviewed
értelem,smisao,hr,1,reviewed
értelem,razuma,hr,0,corpus_only
érthető,razumljiv,hr,1,confirmed
érthető,razumljivo,hr,0,reviewed
érti,razumjeti,hr,1,confirmed
értékel,cijeniti,hr,1,confirmed
értékel,vrednovati,hr,0,reviewed
értékel,cijeni,hr,0,reviewed
értékes,vrijedan,hr,1,confirmed
értékes,dragocjen,hr,0,reviewed
érzelmi,emocionalan,hr,1,confirmed
érzelmi,emocionalnih,hr,0,corpus_only
érzékeny,osjetljiv,hr,1,confirmed
érzés,osjećaj,hr,1,reviewed
ész,pamet,hr,1,reviewed
ész,razum,hr,0,reviewed
ész,razuma,hr,0,corpus_only
észak,sjever,hr,1,confirmed
északi,sjeverni,hr,1,confirmed
északi,sjevernim,hr,0,corpus_only
északra,na sjever,hr,1,reviewed
északra,sjeverno,hr,0,reviewed
észrevesz,primijetiti,hr,1,confirmed
észrevesz,vidi,hr,0,corpus_only
étel,hrana,hr,1,confirmed
étel,jelo,hr,0,confirmed
étel,hrane,hr,0,corpus_only
étterem,restoran,hr,1,confirmed
étterem,restorana,hr,0,corpus_only
év,godina,hr,1,reviewed
évad,sezona,hr,1,confirmed
évente,godišnje,hr,1,confirmed
éves,godišnji,hr,1,reviewed
így,ovako,hr,1,reviewed
ígér,obećati,hr,1,reviewed
ígér,obećava,hr,0,reviewed
ígérd,obećaj,hr,1,confirmed
íme,evo,hr,1,confirmed
ír,pisati,hr,1,reviewed
ír,irskog,hr,0,corpus_only
írt,pisati,hr,1,confirmed
írt,pisao,hr,0,reviewed
írva,napisano,hr,1,confirmed
írva,zapisano,hr,0,reviewed
író,pisac,hr,1,confirmed
író,spisatelj,hr,0,reviewed
íz,okus,hr,1,confirmed
íz,okusa,hr,0,corpus_only
óceán,ocean,hr,1,confirmed
óceán,oceana,hr,0,corpus_only
óh,oh,hr,1,reviewed
óh,ooh,hr,0,corpus_only
óra,sat,hr,1,reviewed
óriási,golem,hr,1,reviewed
óriási,ogroman,hr,0,reviewed
óriási,divovska,hr,0,reviewed
órás,urar,hr,1,confirmed
órás,satnom,hr,0,corpus_only
óta,od,hr,1,reviewed
óvatos,oprezan,hr,1,reviewed
óvatos,oprezna,hr,0,reviewed
öcs,mlađi brat,hr,1,confirmed
öcsi,braco,hr,1,confirmed
öl,ubiti,hr,1,reviewed
ölt,ubiti,hr,1,confirmed
ölt,ubijao,hr,0,reviewed
ön,vi,hr,1,reviewed
öngyilkos,samoubojica,hr,1,confirmed
öngyilkos,samoubica,hr,0,reviewed
öngyilkosság,samoubojstvo,hr,1,confirmed
öngyilkosság,suicid,hr,0,reviewed
önző,sebičan,hr,1,confirmed
öné,vaš,hr,1,confirmed
ördög,vrag,hr,1,confirmed
ördög,đavao,hr,0,confirmed
ördög,vragov,hr,0,corpus_only
öreg,star,hr,1,reviewed
örvend,radovati se,hr,1,reviewed
örök,vječan,hr,1,confirmed
örökké,zauvijek,hr,1,reviewed
örökké,doveka,hr,0,reviewed
örökre,zauvijek,hr,1,reviewed
öröm,radost,hr,1,reviewed
örül,radovati se,hr,1,reviewed
örül,raduje,hr,0,reviewed
össze,zajedno,hr,1,reviewed
összes,sve,hr,1,reviewed
összes,ukupno,hr,0,reviewed
összes,sav,hr,0,reviewed
összesen,ukupno,hr,1,confirmed
összesen,sveukupno,hr,0,reviewed
öt,pet,hr,1,reviewed
öt,petorici,hr,0,corpus_only
ötlet,ideja,hr,1,reviewed
ötlet,zamisao,hr,0,reviewed
ötven,pedeset,hr,1,confirmed
ötödik,peti,hr,1,confirmed
ötödik,peto,hr,0,reviewed
ötös,petica,hr,1,confirmed
övé,njegov,hr,1,confirmed
övé,njezin,hr,0,confirmed
úgy,tako,hr,1,reviewed
úgyis,tako i tako,hr,1,reviewed
úgysem,ionako ne,hr,1,confirmed
úgysem,ionako,hr,0,reviewed
új,nov,hr,1,reviewed
újra,ponovno,hr,1,reviewed
újra,opet,hr,0,reviewed
újság,novine,hr,1,reviewed
úr,gospodin,hr,1,reviewed
úriember,gospodin,hr,1,confirmed
úriember,džentlmen,hr,0,reviewed
úristen,Bože moj,hr,1,reviewed
úristen,bože,hr,0,reviewed
úszik,plivati,hr,1,confirmed
úszik,pliva,hr,0,reviewed
út,put,hr,1,reviewed
üdv,pozdrav,hr,1,reviewed
üdv,bok,hr,0,reviewed
üdvözl,pozdraviti,hr,1,reviewed
ügy,stvar,hr,1,reviewed
ügy,slučaj,hr,0,reviewed
ügyes,vješt,hr,1,reviewed
ügyes,spretan,hr,0,reviewed
ügyes,odigrano,hr,0,corpus_only
ügynök,agent,hr,1,reviewed
ügynök,agentkinjo,hr,0,corpus_only
ügyvéd,odvjetnik,hr,1,reviewed
ügyvéd,odvjetniče,hr,0,reviewed
ügyész,tužitelj,hr,1,confirmed
ügyész,tužilac,hr,0,corpus_only
ül,sjediti,hr,1,reviewed
ül,sjedi,hr,0,reviewed
ült,sjediti,hr,1,confirmed
üres,prazan,hr,1,reviewed
üres,praznih,hr,0,corpus_only
üt,udariti,hr,1,confirmed
üt,udara,hr,0,reviewed
ütés,udarac,hr,1,confirmed
ütött,udariti,hr,1,confirmed
ütött,spopalo,hr,0,corpus_only
üveg,staklo,hr,1,confirmed
üveg,boca,hr,0,confirmed
üzenet,poruka,hr,1,reviewed
üzlet,trgovina,hr,1,reviewed
üzlet,posao,hr,0,reviewed
üzlet,pogodba,hr,0,reviewed
üzleti,poslovni,hr,1,confirmed
üzleti,poslovnom,hr,0,corpus_only
ő,on,hr,1,reviewed
ő,ona,hr,0,reviewed
őfelsége,njegovo veličanstvo,hr,1,confirmed
őfelsége,veličanstva,hr,0,reviewed
ők,oni,hr,1,reviewed
őr,čuvar,hr,1,confirmed
őr,stražar,hr,0,confirmed
őr,zaštitar,hr,0,reviewed
őrmester,narednik,hr,1,reviewed
őrnagy,bojnik,hr,1,confirmed
őrnagy,bojnice,hr,0,corpus_only
őrület,ludilo,hr,1,confirmed
őrület,ludost,hr,0,reviewed
őrült,lud,hr,1,reviewed
őrült,ludoj,hr,0,corpus_only
őrültség,ludost,hr,1,confirmed
ősi,drevni,hr,1,confirmed
őszinte,iskren,hr,1,reviewed
őszinte,iskrena,hr,0,reviewed
Meglep,iznenađuje,hr,1,llm_only
abc,abeceda,hr,1,confirmed
abc,dućan,hr,0,confirmed
abc,abc,hr,0,corpus_only
abnormális,nenormalan,hr,1,confirmed
abortusz,pobačaj,hr,1,confirmed
abortusz,abortus,hr,0,corpus_only
abszolúte,apsolutno,hr,1,confirmed
abszolúte,svakako,hr,0,corpus_only
abszurd,apsurdan,hr,1,confirmed
abszurd,apsurdna,hr,0,corpus_only
acél,čelik,hr,1,confirmed
acél,celik,hr,0,corpus_only
adatbázis,baza podataka,hr,1,confirmed
adatbázis,intersecta,hr,0,corpus_only
adatik,daje se,hr,1,llm_only
adatik,priliku,hr,0,corpus_only
adios,adio,hr,1,confirmed
adios,adios,hr,0,corpus_only
adomány,donacija,hr,1,confirmed
adomány,donacije,hr,0,corpus_only
adrenali,adrenalin,hr,1,llm_only
adva,dano,hr,1,llm_only
adva,od,hr,0,corpus_only
adás,emisija,hr,1,confirmed
adás,emitiranje,hr,0,corpus_only
adó,porez,hr,1,confirmed
adó,porezi,hr,0,corpus_only
adódik,pojavljuje se,hr,1,confirmed
adódik,prilika,hr,0,corpus_only
adófizető,porezni obveznik,hr,1,confirmed
adófizető,porez,hr,0,corpus_only
adós,dužnik,hr,1,confirmed
adósság,dug,hr,1,confirmed
adósság,dugovi,hr,0,corpus_only
afelől,o tome,hr,1,llm_only
afelől,uvjeravam,hr,0,corpus_only
afféle,neka vrsta,hr,1,confirmed
afféle,vrsta,hr,0,corpus_only
afganisztán,Afganistan,hr,1,confirmed
afganisztán,afganistan,hr,0,corpus_only
afgán,afganistanski,hr,1,confirmed
afgán,Afganistanac,hr,0,confirmed
afgán,afganistanske,hr,0,corpus_only
afrika,Afrika,hr,1,confirmed
afrika,afrika,hr,0,corpus_only
afrikai,afrički,hr,1,confirmed
afrikai,afričkih,hr,0,corpus_only
aggaszt,zabrinjava,hr,1,confirmed
aggaszt,brine,hr,0,corpus_only
aggasztó,zabrinjavajući,hr,1,confirmed
aggasztó,zabrinjavajuće,hr,0,corpus_only
agglegény,neženja,hr,1,confirmed
agglegény,neženje,hr,0,corpus_only
aggodalom,zabrinutost,hr,1,confirmed
aggodalom,briga,hr,0,corpus_only
aggódás,zabrinutost,hr,1,confirmed
aggódás,brige,hr,0,corpus_only
aggódó,zabrinut,hr,1,confirmed
aggódó,građanin,hr,0,corpus_only
agresszív,agresivan,hr,1,confirmed
agresszív,agresivnom,hr,0,corpus_only
agyad,tvoj mozak,hr,1,confirmed
agyad,mozak,hr,0,corpus_only
agyadat,tvoj mozak,hr,1,confirmed
agyadat,mozak,hr,0,corpus_only
agyafúrt,lukav,hr,1,confirmed
agyafúrt,pametan,hr,0,corpus_only
agyal,razmišljati,hr,1,confirmed
agyam,mozak,hr,1,confirmed
agyam,mozga,hr,0,corpus_only
agyatlan,bezmozgan,hr,1,llm_only
agyatlan,mozga,hr,0,corpus_only
agyi,moždani,hr,1,confirmed
agyi,cerebralnu,hr,0,corpus_only
agyrázkódás,potres mozga,hr,1,confirmed
agyrázkódás,potres,hr,0,corpus_only
agyvérzés,moždani udar,hr,1,confirmed
agyvérzés,moždani,hr,0,corpus_only
ah,ah,hr,1,confirmed
ah,jung,hr,0,corpus_only
aham,aha,hr,1,confirmed
aham,mm,hr,0,corpus_only
ahh,ah,hr,1,confirmed
ahh,ahh,hr,0,corpus_only
ahány,koliko,hr,1,confirmed
ahány,nego,hr,0,corpus_only
ahányszor,kad god,hr,1,llm_only
ahányszor,novčić,hr,0,corpus_only
aids,AIDS,hr,1,confirmed
aids,aids,hr,0,corpus_only
ajaj,jao,hr,1,confirmed
ajaj,ajme,hr,0,corpus_only
ajak,usna,hr,1,confirmed
ajak,usne,hr,0,corpus_only
ajjaj,ajme,hr,1,confirmed
ajjaj,uh,hr,0,corpus_only
ajk,usna,hr,1,llm_only
ajtóm,moja vrata,hr,1,confirmed
ajtóm,pragu,hr,0,corpus_only
ajánlott,preporučen,hr,1,confirmed
ajánlott,ponudio,hr,0,corpus_only
ajánlólevél,preporuka,hr,1,confirmed
ajánlólevél,zaposlenosti,hr,0,corpus_only
akadva,zapeo,hr,1,confirmed
akadva,bijesan,hr,0,corpus_only
akadály,prepreka,hr,1,confirmed
akadály,zapreka,hr,0,corpus_only
akadályoz,ometati,hr,1,confirmed
akadályoz,sprječava,hr,0,corpus_only
akadémia,akademija,hr,1,confirmed
akadémia,akademije,hr,0,corpus_only
akarat,volja,hr,1,confirmed
akarat,volje,hr,0,corpus_only
akaratlan,nenamjeran,hr,1,confirmed
akaszt,vješa,hr,1,confirmed
akcentus,naglasak,hr,1,confirmed
akcentus,akcent,hr,0,corpus_only
akivé,u koga,hr,1,llm_only
akivé,postati,hr,0,corpus_only
akkori,tadašnji,hr,1,confirmed
akkori,tada,hr,0,corpus_only
akkorra,do tada,hr,1,llm_only
akkorra,tada,hr,0,corpus_only
akna,mina,hr,1,confirmed
akna,mine,hr,0,corpus_only
akta,dosje,hr,1,confirmed
akta,spis,hr,0,corpus_only
aktivista,aktivist,hr,1,confirmed
aktivista,aktivistica,hr,0,corpus_only
aktivitás,aktivnost,hr,1,confirmed
aktivitás,aktivnosti,hr,0,corpus_only
aktivál,aktivirati,hr,1,confirmed
aktiválva,aktiviran,hr,1,confirmed
aktiválva,aktivirano,hr,0,corpus_only
aktuális,aktualan,hr,1,confirmed
aktuális,od,hr,0,corpus_only
aktá,spis,hr,1,llm_only
aktáj,dosje,hr,1,llm_only
aktív,aktivan,hr,1,confirmed
aktív,aktivnih,hr,0,corpus_only
akut,akutan,hr,1,confirmed
akut,akutnu,hr,0,corpus_only
akárhogyis,u svakom slučaju,hr,1,llm_only
akárhogyis,svakom,hr,0,corpus_only
akárhol,bilo gdje,hr,1,confirmed
akárhol,izađi,hr,0,corpus_only
akárhova,bilo kamo,hr,1,confirmed
akárhova,kamo,hr,0,corpus_only
akárhová,bilo kamo,hr,1,confirmed
akárhová,god,hr,0,corpus_only
akárhány,koliko god,hr,1,confirmed
akármelyik,bilo koji,hr,1,confirmed
akármelyik,god,hr,0,corpus_only
akármennyire,koliko god,hr,1,confirmed
akármennyire,obzira,hr,0,corpus_only
akármikor,bilo kada,hr,1,confirmed
akármikor,god,hr,0,corpus_only
akármilyen,bilo kakav,hr,1,confirmed
akármilyen,obzira,hr,0,corpus_only
aközött,između toga,hr,1,confirmed
aközött,razlika,hr,0,corpus_only
alagsor,podrum,hr,1,confirmed
alagsor,podruma,hr,0,corpus_only
alagut,tunel,hr,1,llm_only
alagút,tunel,hr,1,confirmed
alagút,tunela,hr,0,corpus_only
alakul,razvijati se,hr,1,confirmed
alakul,napreduje,hr,0,corpus_only
alakulat,postrojba,hr,1,confirmed
alakulat,specijalnih,hr,0,corpus_only
alakváltó,preoblikovatelj,hr,1,llm_only
alakváltó,metamorf,hr,0,corpus_only
alakzat,formacija,hr,1,confirmed
alakít,oblikovati,hr,1,confirmed
alakít,glumiti,hr,0,confirmed
alakít,glumi,hr,0,corpus_only
alakú,oblika,hr,1,confirmed
alakú,obliku,hr,0,corpus_only
alantas,podao,hr,1,llm_only
alany,subjekt,hr,1,confirmed
alany,subjekta,hr,0,corpus_only
alapozva,utemeljen,hr,1,llm_only
alapozva,temelju,hr,0,corpus_only
alaptalan,neosnovan,hr,1,confirmed
alaptalan,optužbe,hr,0,corpus_only
alapul,temeljiti se,hr,1,confirmed
alapul,zasniva,hr,0,corpus_only
alapuló,koji se temelji na,hr,1,confirmed
alapuló,s,hr,0,corpus_only
alapvető,temeljni,hr,1,confirmed
alapvető,temeljne,hr,0,corpus_only
alapít,osnovati,hr,1,confirmed
alapítvány,zaklada,hr,1,confirmed
alapítvány,fondacija,hr,0,corpus_only
alapító,osnivač,hr,1,confirmed
alapító,osnivačke,hr,0,corpus_only
alapú,baziran na,hr,1,confirmed
alapú,bazi,hr,0,corpus_only
alaszka,Aljaska,hr,1,confirmed
alaszka,aljaska,hr,0,corpus_only
alatta,ispod njega,hr,1,confirmed
alatta,ispod,hr,0,corpus_only
alatti,ispod,hr,1,confirmed
alatti,podvodni,hr,0,corpus_only
alattomos,podmukao,hr,1,confirmed
alattomos,podmukla,hr,0,corpus_only
album,album,hr,1,confirmed
album,albuma,hr,0,corpus_only
alelnök,potpredsjednik,hr,1,confirmed
alelnök,potpredsjedniče,hr,0,corpus_only
alezredes,potpukovnik,hr,1,confirmed
alezredes,pukovnik,hr,0,corpus_only
algoritmus,algoritam,hr,1,confirmed
algoritmus,algoritma,hr,0,corpus_only
alibi,alibi,hr,1,confirmed
alibi,alibija,hr,0,corpus_only
aligha,jedva,hr,1,confirmed
aligha,teško,hr,0,corpus_only
alighanem,vjerojatno,hr,1,confirmed
alighanem,mislim,hr,0,corpus_only
alj,dno,hr,1,llm_only
aljas,podao,hr,1,confirmed
aljas,nisko,hr,0,corpus_only
aljára,na dno,hr,1,llm_only
aljára,dno,hr,0,corpus_only
alkalmatlan,neprikladan,hr,1,confirmed
alkalmatlan,nesposoban,hr,0,corpus_only
alkalmaz,zaposliti,hr,1,confirmed
alkalmaz,primijeniti,hr,0,confirmed
alkalmaz,zapošljava,hr,0,corpus_only
alkalmazkodik,prilagoditi se,hr,1,confirmed
alkalmazkodik,prilagođava,hr,0,corpus_only
alkalmazott,zaposlenik,hr,1,confirmed
alkalmazott,zaposlenica,hr,0,corpus_only
alkalmazás,aplikacija,hr,1,confirmed
alkalmazás,primjena,hr,0,confirmed
alkalmazás,aplikaciju,hr,0,corpus_only
alkalmi,povremen,hr,1,confirmed
alkalmi,povremeni,hr,0,corpus_only
alkatrész,dio,hr,1,confirmed
alkatrész,dijelova,hr,0,corpus_only
alkimista,alkemičar,hr,1,confirmed
alkohol,alkohol,hr,1,confirmed
alkohol,alkohola,hr,0,corpus_only
alkoholista,alkoholičar,hr,1,confirmed
alkoholista,alkoholičarka,hr,0,corpus_only
alkot,stvoriti,hr,1,confirmed
alkot,od,hr,0,corpus_only
alkotmány,ustav,hr,1,confirmed
alkotmány,ustava,hr,0,corpus_only
alkotmányos,ustavni,hr,1,confirmed
alkotmányos,ustavno,hr,0,corpus_only
alkotott,stvorio,hr,1,confirmed
alkotott,mišljenje,hr,0,corpus_only
allah,Alah,hr,1,confirmed
allah,alahova,hr,0,corpus_only
allergia,alergija,hr,1,confirmed
allergia,alergije,hr,0,corpus_only
allergiás,alergičan,hr,1,confirmed
allergiás,alergican,hr,0,corpus_only
alma,jabuka,hr,1,confirmed
alma,alma,hr,0,corpus_only
almás,jabučni,hr,1,confirmed
